[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-58-58
[2026-08-06 08:58:58] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:58:58] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:58:58)
[2026-08-06 08:58:58] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\74dd7319a68d4bdc974efba9d6da3e7f.ps1  [15.2 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\76c8de625da24d748e040b715f7d2e41.txt  [0.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7766cc338df145f59f89a1d9fbbb748d.ps1  [20.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\78e6c8541f254dd6b6dc8c2cf062132c.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7a508471db704754a7275aae059b88b6.py  [0.2 KB, modified 2026-08-05 08:34:50]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7a6b6304903244de8c854116a1ce9575.rels  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7bd9cf5259eb43eda497478c0e0c486f.csv  [27.3 KB, modified 2026-08-05 12:04:55]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7c0958cbcf0a4d7a94488368e2c35302.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7cc4f96d84064377a54fd3371e35b161.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7edf1831ed044a7e9c6e05ce955f0ee5.csv  [27 KB, modified 2026-08-05 11:58:36]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7f4e04e546c340c89a7c2d954ca6ab5b.ps1  [16.9 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\7fe43be7f11d48f79e7078d5fc44b79e.ps1  [18.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\864d075c6307404cac2e1cbb39672051.ps1  [15.5 KB, modified 2023-05-10 10:53:30]
